"Substrate","ChEBI","TCNumber","InChI"
"oligosaccharide","CHEBI:7758","1.B.49.1.1",NA
"oligosaccharide","CHEBI:7758","9.B.67.2.2",NA
"oligosaccharide","CHEBI:7758","1.B.35.2.1",NA
"organic acid","CHEBI:64709","2.A.66.1.56",NA
"organic acid","CHEBI:64709","2.A.23.1.10",NA
"organic acid","CHEBI:64709","2.A.28.1.1",NA
"organic acid","CHEBI:64709","1.B.25.1.4",NA
"organic anion","CHEBI:25696","3.A.1.208.20",NA
"organic anion","CHEBI:25696","2.A.31.1.1",NA
"organic anion","CHEBI:25696","2.A.1.19.35",NA
"organic anion","CHEBI:25696","3.A.1.208.48",NA
"organic anion","CHEBI:25696","2.A.60.1.15",NA
"organic anion","CHEBI:25696","2.A.1.19.25",NA
"organic anion","CHEBI:25696","2.A.1.19.16",NA
"organic anion","CHEBI:25696","2.A.28.1.4",NA
"organic anion","CHEBI:25696","2.A.60.1.19",NA
"organic anion","CHEBI:25696","2.A.1.19.31",NA
"organic anion","CHEBI:25696","2.A.1.19.33",NA
"organic anion","CHEBI:25696","2.A.28.1.3",NA
"organic anion","CHEBI:25696","3.A.1.208.21",NA
"organic cation","CHEBI:25697","2.A.1.19.8",NA
"organic cation","CHEBI:25697","2.A.1.19.39",NA
"organic cation","CHEBI:25697","2.A.1.19.37",NA
"organic cation","CHEBI:25697","2.A.1.19.43",NA
"organic cation","CHEBI:25697","2.A.1.19.19",NA
"organic cation","CHEBI:25697","2.A.66.1.16",NA
"organic cation","CHEBI:25697","2.A.1.19.36",NA
"organic molecule","CHEBI:72695","1.A.24.1.14",NA
"osmolyte","CHEBI:25728","2.A.1.19.10",NA
"osmolyte","CHEBI:25728","1.A.23.3.1",NA
"osmolyte","CHEBI:25728","1.A.22.1.1",NA
"osmolyte","CHEBI:25728","1.A.22.1.3",NA
"osmolyte","CHEBI:25728","2.A.1.19.4",NA
"oxidising agent","CHEBI:63248","1.B.17.3.12",NA
"penems","CHEBI:35996","1.B.25.1.1",NA
"pentitol","CHEBI:25899","4.A.5.1.3",NA
"pentitol","CHEBI:25899","4.A.5.1.7",NA
"pentoside","CHEBI:35312","2.A.2.3.2",NA
"peptide","CHEBI:16670","2.A.1.2.55",NA
"peptide","CHEBI:16670","9.B.46.1.1",NA
"peptide","CHEBI:16670","3.A.1.106.13",NA
"peptide","CHEBI:16670","3.A.25.2.1",NA
"peptide","CHEBI:16670","3.A.25.1.1",NA
"peptide","CHEBI:25906","9.B.1.1.1",NA
"peptide","CHEBI:25906","8.A.32.1.3",NA
"peptide","CHEBI:25906","3.A.1.5.47",NA
"peptide","CHEBI:25906","8.A.23.1.19",NA
"peptide","CHEBI:25906","9.A.75.1.1",NA
"peptide","CHEBI:25906","3.A.1.5.46",NA
"peptide","CHEBI:25906","2.A.17.2.5",NA
"peptide","CHEBI:25906","9.B.1.1.4",NA
"peptide","CHEBI:25906","9.A.75.1.2",NA
"peptide","CHEBI:25906","3.A.1.5.45",NA
"peptide","CHEBI:25906","8.A.32.1.4",NA
"peptide","CHEBI:25906","1.B.31.1.1",NA
"peptide","CHEBI:25906","3.A.1.122.18",NA
"peptide","CHEBI:25906","3.A.1.5.48",NA
"peptide","CHEBI:25906","2.A.17.3.22",NA
"peptide","CHEBI:25906","3.A.1.203.12",NA
"peptide","CHEBI:25906","9.B.174.1.3",NA
"peptide","CHEBI:25906","2.A.114.1.1",NA
"peptide","CHEBI:25906","2.A.1.25.6",NA
"peptide","CHEBI:7990","2.A.95.1.6",NA
"peptide","CHEBI:7990","3.A.1.5.42",NA
"peptide","CHEBI:7990","3.A.1.209.1",NA
"peptide","CHEBI:7990","9.A.18.1.5",NA
"peptide","CHEBI:7990","1.C.8.1.1",NA
"peptide","CHEBI:7990","2.A.17.4.3",NA
"peptide","CHEBI:7990","3.A.1.212.2",NA
"peptide","CHEBI:7990","1.C.57.1.1",NA
"peptide","CHEBI:7990","9.A.18.1.4",NA
"peptide","CHEBI:7990","1.A.54.1.1",NA
"peptide","CHEBI:7990","2.A.1.25.2",NA
"peptide","CHEBI:7990","2.A.60.1.1",NA
"peptide","CHEBI:7990","3.A.1.5.24",NA
"peptide","CHEBI:7990","2.A.17.1.4",NA
"peptide","CHEBI:7990","3.A.1.24.6",NA
"peptide","CHEBI:7990","1.C.8.1.3",NA
"peptide","CHEBI:7990","1.C.57.1.6",NA
"peptide","CHEBI:7990","9.B.47.1.1",NA
"peptide","CHEBI:7990","2.A.17.2.1",NA
"peptide","CHEBI:7990","3.A.1.133.1",NA
"peptide","CHEBI:7990","2.A.17.3.13",NA
"peptide","CHEBI:7990","2.A.17.1.7",NA
"peptide","CHEBI:7990","2.A.17.4.4",NA
"peptide","CHEBI:7990","2.A.17.1.8",NA
"peptide","CHEBI:7990","1.C.101.1.1",NA
"peptide","CHEBI:7990","3.A.1.111.7",NA
"peptide","CHEBI:7990","3.A.1.134.9",NA
"peptide","CHEBI:7990","2.A.21.6.4",NA
"peptide","CHEBI:7990","3.A.1.5.35",NA
"peptide","CHEBI:7990","3.A.1.128.1",NA
"peptide","CHEBI:7990","2.A.17.3.11",NA
"peptide","CHEBI:7990","9.A.31.1.4",NA
"peptide","CHEBI:7990","1.C.57.1.2",NA
"peptide","CHEBI:7990","2.A.17.3.12",NA
"peptide","CHEBI:7990","3.A.1.212.1",NA
"peptide","CHEBI:7990","2.A.17.4.8",NA
"peptide","CHEBI:7990","3.A.1.5.44",NA
"peptide","CHEBI:7990","2.A.17.3.4",NA
"peptide","CHEBI:7990","2.A.1.25.4",NA
"peptide","CHEBI:7990","8.A.139.2.2",NA
"peptide","CHEBI:7990","2.A.17.4.2",NA
"peptide","CHEBI:7990","2.A.17.4.1",NA
"peptide","CHEBI:7990","3.A.1.209.2",NA
"peptide","CHEBI:7990","1.C.57.2.2",NA
"peptide","CHEBI:7990","3.A.1.127.1",NA
"peptide","CHEBI:7990","1.B.1.1.1",NA
"peptide","CHEBI:7990","1.C.7.1.1",NA
"peptide","CHEBI:7990","1.C.57.1.3",NA
"peptide","CHEBI:7990","9.A.18.1.2",NA
"peptide","CHEBI:7990","9.A.35.1.2",NA
"peptide","CHEBI:7990","2.A.17.1.5",NA
"peptide","CHEBI:7990","9.B.47.1.2",NA
"peptide","CHEBI:7990","2.A.17.4.6",NA
"peptide","CHEBI:7990","1.C.57.3.3",NA
"peptide","CHEBI:7990","1.C.57.3.4",NA
"peptide","CHEBI:7990","2.A.17.2.2",NA
"peptide","CHEBI:7990","1.C.57.3.2",NA
"peptide","CHEBI:7990","1.C.57.1.4",NA
"peptide","CHEBI:7990","2.A.7.3.49",NA
"peptide","CHEBI:7990","3.A.1.5.36",NA
"peptide","CHEBI:7990","3.A.1.106.13",NA
"peptide","CHEBI:7990","3.A.1.5.22",NA
"peptide","CHEBI:7990","2.A.17.4.5",NA
"peptide","CHEBI:7990","1.C.57.1.5",NA
"peptide","CHEBI:7990","2.A.17.3.2",NA
"peptide","CHEBI:7990","9.A.18.1.3",NA
"peptide","CHEBI:7990","1.C.57.4.1",NA
"peptide","CHEBI:7990","1.C.8.1.2",NA
"peptide","CHEBI:7990","1.C.57.3.1",NA
"peptide","CHEBI:7990","2.A.17.4.10",NA
"peptide","CHEBI:7990","3.A.1.5.25",NA
"peptide","CHEBI:7990","1.C.57.2.1",NA
"peptidoglycan","CHEBI:8005","2.A.1.25.3",NA
"peptidoglycan","CHEBI:8005","2.A.17.3.11",NA
"phenylpropanoid","CHEBI:26004","3.A.1.204.23",NA
"phosphatidyl-L-serine","CHEBI:8137","9.A.71.1.1",NA
"phosphatidyl-L-serine","CHEBI:8137","2.D.1.1.6",NA
"phosphatidyl-L-serine","CHEBI:8137","3.A.3.8.15",NA
"phosphatidyl-L-serine","CHEBI:8137","3.A.3.8.5",NA
"phosphatidyl-L-serine","CHEBI:8137","1.C.40.1.5",NA
"phosphatidyl-L-serine","CHEBI:8137","2.D.1.1.5",NA
"phosphatidyl-L-serine","CHEBI:8137","9.B.198.2.5",NA
"phosphatidyl-L-serine","CHEBI:8137","2.D.1.1.10",NA
"phosphatidyl-L-serine","CHEBI:8137","2.D.1.1.1",NA
"phosphatidyl-L-serine","CHEBI:8137","9.B.198.2.7",NA
"phosphatidyl-L-serine","CHEBI:8137","3.A.3.8.4",NA
"phosphatidyl-L-serine","CHEBI:8137","2.D.1.1.4",NA
"phosphatidyl-L-serine","CHEBI:8137","9.A.79.1.1",NA
"phosphatidyl-L-serine","CHEBI:8137","2.D.1.1.2",NA
"phosphatidyl-L-serine","CHEBI:8137","2.D.1.1.7",NA
"phosphatidyl-L-serine","CHEBI:8137","2.D.1.1.3",NA
"phosphatidyl-L-serine","CHEBI:8137","9.B.39.1.3",NA
"phosphatidyl-L-serine","CHEBI:8137","3.A.3.8.8",NA
"phosphatidyl-L-serine","CHEBI:8137","2.D.1.1.9",NA
"phosphatidyl-L-serine(1-)","CHEBI:58436","4.C.3.2.6",NA
"phosphatidyl-L-serine(1-)","CHEBI:58436","3.A.3.8.18",NA
"phosphatidylethanolamine","CHEBI:16038","3.A.3.8.18",NA
"phosphatidylethanolamine","CHEBI:8129","3.A.3.8.19",NA
"phosphatidylethanolamine","CHEBI:8129","3.A.1.211.2",NA
"phosphatidylglycerol(1-)","CHEBI:60523","4.D.2.1.3",NA
"phosphatidylglycerol(1-)","CHEBI:60523","4.H.1.1.4",NA
"phospho sugar","CHEBI:33447","2.A.1.4.1",NA
"phosphoinositide","CHEBI:8132","9.A.78.1.2",NA
"phosphoinositide","CHEBI:8132","9.A.78.1.1",NA
"phospholipid","CHEBI:16247","9.A.36.1.5",NA
"phospholipid","CHEBI:16247","2.A.1.3.84",NA
"phospholipid","CHEBI:16247","9.A.36.1.6",NA
"phospholipid","CHEBI:16247","3.A.3.8.25",NA
"phospholipid","CHEBI:16247","1.A.17.1.29",NA
"phospholipid","CHEBI:16247","9.A.73.1.1",NA
"phospholipid","CHEBI:16247","9.A.36.1.1",NA
"phospholipid","CHEBI:16247","9.A.14.3.5",NA
"phospholipid","CHEBI:16247","1.A.54.5.4",NA
"phospholipid","CHEBI:16247","9.A.14.1.17",NA
"phospholipid","CHEBI:16247","9.A.79.1.2",NA
"phospholipid","CHEBI:16247","3.A.1.106.20",NA
"phospholipid","CHEBI:16247","9.A.79.1.1",NA
"phospholipid","CHEBI:16247","3.A.1.211.14",NA
"phospholipid","CHEBI:16247","9.B.198.2.7",NA
"phospholipid","CHEBI:16247","9.A.73.1.3",NA
"phospholipid","CHEBI:16247","3.A.3.8.22",NA
"phospholipid","CHEBI:16247","9.A.36.1.2",NA
"phospholipid","CHEBI:16247","2.A.43.2.13",NA
"phospholipid","CHEBI:16247","3.A.1.204.25",NA
"phospholipid","CHEBI:16247","3.A.3.8.20",NA
"phospholipid","CHEBI:8150","3.A.3.8.13",NA
"phospholipid","CHEBI:8150","9.A.14.1.1",NA
"phospholipid","CHEBI:8150","1.A.31.1.7",NA
"phospholipid","CHEBI:8150","3.A.1.27.3",NA
"phospholipid","CHEBI:8150","9.A.69.1.2",NA
"phospholipid","CHEBI:8150","3.A.3.8.9",NA
"phospholipid","CHEBI:8150","3.A.1.211.1",NA
"phospholipid","CHEBI:8150","2.A.112.1.12",NA
"phospholipid","CHEBI:8150","3.A.3.8.15",NA
"phospholipid","CHEBI:8150","9.A.14.3.8",NA
"phospholipid","CHEBI:8150","2.A.112.1.13",NA
"phospholipid","CHEBI:8150","9.A.36.1.3",NA
"phospholipid","CHEBI:8150","9.A.26.1.4",NA
"phospholipid","CHEBI:8150","1.A.17.1.20",NA
"phospholipid","CHEBI:8150","9.A.14.1.10",NA
"phospholipid","CHEBI:8150","1.A.17.1.22",NA
"phospholipid","CHEBI:8150","2.A.66.3.4",NA
"phospholipid","CHEBI:8150","3.A.3.8.4",NA
"phospholipid","CHEBI:8150","2.A.6.2.2",NA
"phospholipid","CHEBI:8150","9.A.69.1.1",NA
"phospholipid","CHEBI:8150","2.A.31.1.1",NA
"phospholipid","CHEBI:8150","1.A.17.1.17",NA
"phospholipid","CHEBI:8150","9.A.78.1.3",NA
"phospholipid","CHEBI:8150","3.A.1.106.1",NA
"phospholipid","CHEBI:8150","3.A.1.105.17",NA
"phospholipid","CHEBI:8150","2.A.66.3.1",NA
"phospholipid","CHEBI:8150","3.A.3.8.11",NA
"phospholipid","CHEBI:8150","2.A.66.3.3",NA
"phospholipid","CHEBI:8150","2.C.1.2.1",NA
"phospholipid","CHEBI:8150","3.A.3.8.12",NA
"phospholipid","CHEBI:8150","9.B.216.1.5",NA
"phospholipid","CHEBI:8150","3.A.3.8.6",NA
"phospholipid","CHEBI:8150","3.A.1.211.10",NA
"phospholipid","CHEBI:8150","2.A.112.1.2",NA
"phospholipid","CHEBI:8150","9.B.39.1.3",NA
"phospholipid","CHEBI:8150","9.A.14.3.11",NA
"phospholipid","CHEBI:8150","2.A.112.1.11",NA
"phospholipid","CHEBI:8150","9.A.36.1.4",NA
"phospholipid","CHEBI:8150","2.A.66.3.2",NA
"phospholipid","CHEBI:8150","3.A.3.8.3",NA
"phospholipid","CHEBI:8150","1.A.17.1.4",NA
"phospholipid","CHEBI:8150","9.A.36.1.2",NA
"phospholipid","CHEBI:8150","3.A.3.8.18",NA
"phytoalexin","CHEBI:26115","3.A.1.205.26",NA
"phytoalexin","CHEBI:26115","3.A.1.205.9",NA
"phytoalexin","CHEBI:26115","2.A.6.2.45",NA
"phytoalexin","CHEBI:26115","3.A.1.204.42",NA
"phytoalexin","CHEBI:26115","3.A.1.205.23",NA
"phytoalexin","CHEBI:26115","2.A.1.3.18",NA
"phytosiderophore","CHEBI:38155","2.A.67.2.10",NA
"phytosiderophore","CHEBI:38155","2.A.67.2.8",NA
"phytosiderophore","CHEBI:38155","2.A.67.2.9",NA
"plant hormone","CHEBI:26158","2.A.7.14.1",NA
"plant hormone","CHEBI:26158","3.A.1.205.17",NA
"plant hormone","CHEBI:26158","3.A.1.204.38",NA
"plastoquinone","CHEBI:8262","3.E.2.2.3",NA
"polar amino acid","CHEBI:8283","2.A.43.2.8",NA
"polar amino acid","CHEBI:8283","2.A.43.2.7",NA
"polar amino acid","CHEBI:8283","2.A.3.15.2",NA
"polar amino acid","CHEBI:8283","2.A.43.2.3",NA
"polar amino acid","CHEBI:8283","2.A.7.23.2",NA
"poly(hydroxyalkanoate)","CHEBI:53387","1.B.13.1.7",NA
"poly(hydroxyalkanoate)","CHEBI:53387","1.E.11.1.3",NA
"poly(sulfide) macromolecule","CHEBI:53720","3.A.1.210.15",NA
"poly(vinylpyrrolidone)","CHEBI:53248","2.A.66.1.6",NA
"polyamine","CHEBI:88061","2.A.1.19.29",NA
"polyamine","CHEBI:88061","2.A.1.2.64",NA
"polyamine","CHEBI:88061","2.A.1.2.67",NA
"polyamine","CHEBI:88061","2.A.1.2.66",NA
"polyamine macromolecule","CHEBI:51349","3.A.1.11.10",NA
"polyamine macromolecule","CHEBI:51349","2.A.117.1.3",NA
"polyamine macromolecule","CHEBI:8301","2.A.3.12.4",NA
"polyamine macromolecule","CHEBI:8301","2.A.21.6.1",NA
"polyamine macromolecule","CHEBI:8301","2.A.3.10.19",NA
"polyamine macromolecule","CHEBI:8301","2.A.1.2.43",NA
"polyamine macromolecule","CHEBI:8301","2.A.3.12.5",NA
"polyamine macromolecule","CHEBI:8301","2.A.3.10.2",NA
"polyamine macromolecule","CHEBI:8301","2.A.3.10.15",NA
"polyamine macromolecule","CHEBI:8301","2.A.1.2.67",NA
"polyamine macromolecule","CHEBI:8301","2.A.3.8.31",NA
"polyamine macromolecule","CHEBI:8301","2.A.3.12.3",NA
"polyamine macromolecule","CHEBI:8301","2.A.1.2.64",NA
"polycyclic arene","CHEBI:33848","3.A.1.201.31",NA
"polycyclic arene","CHEBI:33848","3.A.1.201.24",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.21.1.7",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.28.1.1",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.24.1.14",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.24.1.7",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.24.1.6",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.17.1.4",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.21.2.2",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.24.1.8",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.21.1.6",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.16.1.3",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.22.1.7",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.28.3.1",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.22.1.5",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.24.1.10",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.21.1.4",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.21.1.8",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.22.1.6",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.26.1.1",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.28.5.1",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.17.1.5",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.22.1.8",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.20.1.5",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.24.1.2",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.24.1.5",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.17.1.2",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.17.2.1",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.21.2.6",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.20.1.7",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.22.1.2",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.21.2.3",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.24.1.4",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.30.1.3",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.30.1.2",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.24.1.9",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.17.1.3",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.28.4.1",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.29.1.2",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.30.1.4",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.16.1.2",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.30.1.5",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.20.1.6",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.19.1.1",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.17.3.1",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.23.1.1",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.21.1.1",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.16.1.1",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.24.1.11",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.24.1.3",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.29.1.3",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.20.1.4",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.17.1.1",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.19.1.5",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.19.1.2",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.18.1.2",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.21.2.4",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.28.3.2",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.16.1.4",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.24.1.12",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.24.1.13",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.22.1.1",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.22.1.3",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.21.1.3",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.18.1.1",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.22.1.4",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.21.1.2",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.17.2.2",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.25.1.1",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.24.1.1",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.19.1.6",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.21.1.5",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.16.1.5",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.21.2.1",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.28.2.1",NA
"polyelectrolyte macromolecule","CHEBI:53369","1.C.20.1.3",NA
"polyketide","CHEBI:26188","3.A.1.105.17",NA
"polyketide","CHEBI:26188","2.A.7.21.7",NA
"polyol","CHEBI:26191","1.A.8.9.2",NA
"polyol","CHEBI:26191","1.A.8.1.1",NA
"polyol","CHEBI:26191","2.A.7.9.1",NA
"polyol","CHEBI:26191","2.A.7.9.23",NA
"polysaccharide","CHEBI:18154","2.A.66.2.9",NA
"polysaccharide","CHEBI:18154","3.A.1.103.9",NA
"polysaccharide","CHEBI:18154","2.A.66.2.23",NA
"polysaccharide","CHEBI:18154","3.A.1.101.2",NA
"polysaccharide","CHEBI:18154","2.A.66.2.2",NA
"polysaccharide","CHEBI:18154","1.B.18.2.1",NA
"polysaccharide","CHEBI:18154","9.B.97.1.7",NA
"polysaccharide","CHEBI:8322","1.B.18.3.6",NA
"polysaccharide","CHEBI:8322","2.A.66.12.6",NA
"polysaccharide","CHEBI:8322","2.A.66.2.21",NA
"polysaccharide","CHEBI:8322","1.B.14.16.8",NA
"polysaccharide","CHEBI:8322","1.B.17.1.4",NA
"polysaccharide","CHEBI:8322","2.A.66.1.40",NA
"polysaccharide","CHEBI:8322","1.B.18.3.5",NA
"polysaccharide","CHEBI:8322","1.B.18.3.4",NA
"polysaccharide","CHEBI:8322","1.B.14.16.7",NA
"polysaccharide","CHEBI:8322","2.A.66.2.20",NA
"polysaccharide","CHEBI:8322","1.B.85.1.1",NA
"polysaccharide","CHEBI:8322","2.A.66.2.32",NA
"polysaccharide","CHEBI:8322","2.A.66.2.24",NA
"polysaccharide","CHEBI:8322","9.B.67.6.9",NA
"polysaccharide","CHEBI:8322","2.A.66.5.3",NA
"polysaccharide","CHEBI:8322","4.D.3.1.11",NA
"polysorbate 40","CHEBI:53423","3.A.1.205.3",NA
"polysorbate 40","CHEBI:53423","1.A.46.2.1",NA
"pristinamycin","CHEBI:85274","3.A.1.121.2",NA
"prostaglandin","CHEBI:26333","2.A.60.1.2",NA
"protein","CHEBI:14911","3.A.8.1.3",NA
"protein","CHEBI:14911","2.A.9.2.1",NA
"protein","CHEBI:14911","1.B.33.3.12",NA
"protein","CHEBI:14911","3.A.19.1.4",NA
"protein","CHEBI:14911","8.A.131.1.6",NA
"protein","CHEBI:14911","8.A.183.1.5",NA
"protein","CHEBI:14911","8.A.23.1.40",NA
"protein","CHEBI:14911","1.B.20.1.2",NA
"protein","CHEBI:14911","1.C.36.2.2",NA
"protein","CHEBI:14911","1.E.63.1.3",NA
"protein","CHEBI:14911","3.A.7.18.2",NA
"protein","CHEBI:14911","9.B.391.1.3",NA
"protein","CHEBI:14911","8.A.183.1.2",NA
"protein","CHEBI:14911","8.A.32.1.4",NA
"protein","CHEBI:14911","8.A.21.2.6",NA
"protein","CHEBI:14911","8.A.183.1.4",NA
"protein","CHEBI:14911","3.A.1.106.11",NA
"protein","CHEBI:14911","2.A.9.3.11",NA
"protein","CHEBI:14911","9.B.297.4.3",NA
"protein","CHEBI:14911","9.B.297.3.2",NA
"protein","CHEBI:14911","2.A.94.1.7",NA
"protein","CHEBI:14911","8.A.88.2.7",NA
"protein","CHEBI:14911","9.B.113.1.3",NA
"protein","CHEBI:14911","2.A.130.1.2",NA
"protein","CHEBI:14911","9.B.229.1.7",NA
"protein","CHEBI:14911","4.C.3.1.13",NA
"protein","CHEBI:14911","3.A.7.14.3",NA
"protein","CHEBI:14911","8.A.21.2.7",NA
"protein","CHEBI:14911","8.A.131.1.13",NA
"protein","CHEBI:14911","8.A.172.2.1",NA
"protein","CHEBI:14911","8.A.172.1.2",NA
"protein","CHEBI:14911","8.A.32.1.5",NA
"protein","CHEBI:14911","1.B.33.3.10",NA
"protein","CHEBI:14911","8.A.182.1.1",NA
"protein","CHEBI:14911","3.A.5.7.4",NA
"protein","CHEBI:14911","8.A.104.1.13",NA
"protein","CHEBI:14911","9.B.104.4.4",NA
"protein","CHEBI:14911","8.A.163.1.1",NA
"protein","CHEBI:14911","9.B.307.1.1",NA
"protein","CHEBI:14911","1.E.63.1.12",NA
"protein","CHEBI:14911","8.A.165.1.1",NA
"protein","CHEBI:14911","3.A.28.1.1",NA
"protein","CHEBI:14911","3.A.31.1.1",NA
"protein","CHEBI:14911","1.C.36.3.7",NA
"protein","CHEBI:14911","9.B.104.1.11",NA
"protein","CHEBI:14911","8.A.159.1.2",NA
"protein","CHEBI:14911","2.A.9.3.10",NA
"protein","CHEBI:14911","1.B.20.1.4",NA
"protein","CHEBI:14911","3.A.30.1.1",NA
"protein","CHEBI:14911","9.B.391.1.1",NA
"protein","CHEBI:14911","2.A.9.1.4",NA
"protein","CHEBI:14911","9.B.391.1.2",NA
"protein","CHEBI:14911","9.B.113.1.1",NA
"protein","CHEBI:14911","8.A.165.1.3",NA
"protein","CHEBI:14911","3.A.5.1.2",NA
"protein","CHEBI:14911","9.B.278.1.1",NA
"protein","CHEBI:14911","8.A.183.1.3",NA
"protein","CHEBI:14911","9.A.25.1.1",NA
"protein","CHEBI:14911","9.B.70.1.1",NA
"protein","CHEBI:14911","3.A.19.1.5",NA
"protein","CHEBI:14911","2.A.64.6.1",NA
"protein","CHEBI:14911","1.E.2.1.13",NA
"protein","CHEBI:14911","3.A.8.1.2",NA
"protein","CHEBI:14911","9.B.247.1.2",NA
"protein","CHEBI:14911","8.A.131.1.7",NA
"protein","CHEBI:14911","8.A.30.1.4",NA
"protein","CHEBI:14911","1.E.36.1.9",NA
"protein","CHEBI:14911","3.A.29.1.2",NA
"protein","CHEBI:14911","2.A.130.1.1",NA
"protein","CHEBI:14911","8.A.159.1.4",NA
"protein","CHEBI:14911","8.A.172.1.1",NA
"protein","CHEBI:14911","3.A.5.8.1",NA
"protein","CHEBI:14911","8.A.159.1.3",NA
"protein","CHEBI:14911","3.A.8.1.4",NA
"protein","CHEBI:14911","8.A.131.1.12",NA
"protein","CHEBI:14911","1.I.1.1.5",NA
"protein","CHEBI:14911","9.B.355.1.1",NA
"protein","CHEBI:14911","8.A.172.2.2",NA
"protein","CHEBI:14911","9.B.307.1.2",NA
"protein","CHEBI:14911","8.A.159.3.2",NA
"protein","CHEBI:14911","1.E.34.2.5",NA
"protein","CHEBI:14911","8.A.183.1.6",NA
"protein","CHEBI:14911","9.B.1.1.19",NA
"protein","CHEBI:14911","8.A.23.1.37",NA
"protein","CHEBI:14911","8.A.159.1.1",NA
"protein","CHEBI:14911","3.A.1.128.10",NA
"protein","CHEBI:14911","9.B.149.2.3",NA
"protein","CHEBI:14911","1.A.61.1.2",NA
